date,rain,obs_flow,et,temp
1982-06-22,3.16,30.1,2.71,21.97
1982-06-23,0.34,28.4,5.01,21.27
1982-06-24,0.55,19.7,4.46,19.47
1982-06-25,0,15.3,5.36,18.6
1982-06-26,0.45,12.1,5.17,17.83
1982-06-27,13.2,19.7,4.45,18.2
1982-06-28,0,23.4,2.21,18.97
1982-06-29,0,22.8,4.78,21.33
1982-06-30,7.1,24,3.44,20.23
1982-07-01,0.14,22,4.19,21.43
1982-07-02,1.12,21.7,4.61,21.03
1982-07-03,0,15.8,5.1,20.07
1982-07-04,0,13.2,5.55,20.37
1982-07-05,0,9.2,4.36,21.57
1982-07-06,1.56,4.4,5.01,24.03
1982-07-07,5.78,10,4.51,24
1982-07-08,0.32,9.1,4.63,24.4
1982-07-09,0,10.4,5.31,24.67
1982-07-10,0.32,8.2,3.59,24.43
1982-07-11,5.13,6.1,3.69,24.6
1982-07-12,0,9.9,4.35,22.24
1982-07-13,0,10.2,3.36,23.53
1982-07-14,0,7.6,5.72,22.63
1982-07-15,5.09,6.1,4.88,21.7
1982-07-16,36.68,43.9,4.47,22.7
1982-07-17,6.69,34.5,4.99,22.83
1982-07-18,0,35.7,4.52,22.27
1982-07-19,0.02,26.2,2.63,21.33
1982-07-20,0,11.7,4.81,24.07
1982-07-21,0.07,8,4.45,24.1
1982-07-22,0.03,7,4.51,23.7
1982-07-23,0.26,5.9,5.53,24.17
1982-07-24,3.65,1.9,3.02,21.63
1982-07-25,11.72,155.4,2.26,21.33
1982-07-26,15.02,188.4,4.36,24.8
1982-07-27,34.52,286.6,2.24,20.97
1982-07-28,5.52,236.3,2.92,20.53
1982-07-29,3.94,124.7,3.44,20.9
1982-07-30,1.63,89.1,3.7,24.2
1982-07-31,2.3,71.5,4.44,24.1
1982-08-01,0.27,53.8,5.65,21.5
1982-08-02,0.12,40.4,3.79,21.93
1982-08-03,0,36.7,4.9,25.67
1982-08-04,0,31.7,4.46,26.7
1982-08-05,1.18,27.7,3.73,26.83
1982-08-06,3.09,32.3,2.69,26.9
1982-08-07,0,27.7,3.98,27.67
1982-08-08,0,23.2,4.62,27.93
1982-08-09,0,18.7,4.85,27.63
1982-08-10,0.18,14.2,4.78,27.27
1982-08-11,0,14.2,4.53,26.7
1982-08-12,2.32,32.3,4.71,25.07
1982-08-13,4.74,41.3,2.76,24.13
1982-08-14,90.89,100.1,2.08,23.33
1982-08-15,46.78,1391.1,2.31,23.73
1982-08-16,2.08,714,2.19,23.47
1982-08-17,0,336.7,2.61,24.87
1982-08-18,0,199.6,4.28,25.7
1982-08-19,0.93,128.5,2.5,25.43
1982-08-20,47.11,288.3,2.1,23.57
1982-08-21,33.3,737.4,2.16,20.73
1982-08-22,1.63,409.4,3.89,20.53
1982-08-23,6.83,250.9,3.13,20.33
1982-08-24,0.14,164.5,4.4,20.7
1982-08-25,13.11,134,2.3,19.7
1982-08-26,7.92,134,2.31,22.77
1982-08-27,73.55,1286.6,1.91,20.1
1982-08-28,5.15,1341.3,2.27,19.17
1982-08-29,0.47,505,4.29,22.3
1982-08-30,0,275.1,3.4,21.8
1982-08-31,0,176.5,3.51,21.7
1982-09-01,0,126.2,4.04,20.8
1982-09-02,0,101.2,3.21,20.2
1982-09-03,0,69,4.04,18.47
1982-09-04,0,52.8,2.84,17.57
1982-09-05,0,53.6,2.93,17.5
1982-09-06,0.61,56.4,3.48,19.97
1982-09-07,0,44.8,3.03,19.13
1982-09-08,0,38,2.95,19.03
1982-09-09,0.31,34.6,2.98,18.4
1982-09-10,0,25.6,3.12,18.73
1982-09-11,0,26.1,3.31,17.13
1982-09-12,0,28.3,3.68,16.53
1982-09-13,0,27,3.13,18.13
1982-09-14,0,22.6,3.17,18.9
1982-09-15,0.12,19.3,3.24,20.23
1982-09-16,0,31.3,2.92,20.6
1982-09-17,0,16.9,3.08,18.97
1982-09-18,0,13.5,2.69,18.77
1982-09-19,0,16.2,2.91,19.9
1982-09-20,2.68,21.3,2.93,20.07
1982-09-21,0,20.5,3.12,16.03
1982-09-22,0,18.9,3.25,14.8
1982-09-23,0,15,3.61,16.13
1982-09-24,0.07,8.7,3.79,15.9
1982-09-25,0,10.7,3.82,15
1982-09-26,0,9.5,3.1,14.07
1982-09-27,0,9.8,3.57,12.6
1982-09-28,0,4.4,2.71,13.2
1982-09-29,0,5,2.61,15.44
1982-09-30,0,10.3,1.62,15.23
1982-10-01,0,12.3,2.4,16.23
1982-10-02,0,6.2,1.94,17.33
1982-10-03,0,10.8,2.13,17.07
1982-10-04,0,14,2.41,17.4
1982-10-05,0,9.4,2.16,15.67
1982-10-06,0,9.8,1.99,16.87
1982-10-07,0,6.2,2.02,16.03
1982-10-08,0,6.9,3.07,14.23
1982-10-09,0,4.5,2.5,14.77
1982-10-10,0,4.6,2.14,14.6
1982-10-11,0,8.1,2.09,16.23
1982-10-12,0,8.2,2.22,17.07
1982-10-13,0,5.9,1.75,16.83
1982-10-14,0,7,1.84,14.87
1982-10-15,0.12,8.8,1.71,15.73
1982-10-16,2.07,4.4,2.47,11.43
1982-10-17,0.04,4.4,1.17,12.8
1982-10-18,2.22,5.5,1.89,15.77
1982-10-19,16.5,22.8,1.32,15
1982-10-20,0.33,16.5,1.92,11.57
1982-10-21,0,17.3,1.87,11.77
1982-10-22,0,8.6,1.71,10.77
1982-10-23,0.06,9.2,1.77,7.57
1982-10-24,0,7.9,1.75,2.1
1982-10-25,0,5,1.32,2.4
1982-10-26,0,4.3,1.46,8.93
1982-10-27,0,4.6,1.22,10.27
1982-10-28,0,8.4,1.16,11.7
1982-10-29,0,5.2,1.38,12.3
1982-10-30,0.02,7.3,1.13,13
1982-10-31,6.45,11.6,0.77,11
1982-11-01,0.09,9.6,1.47,7.47
1982-11-02,0,2.4,1.15,5.33
1982-11-03,0,2.8,1.07,5.77
1982-11-04,0,4.6,0.85,8.23
