date,rain,obs_flow,et,temp,,,
1991-03-10,11.17,16,1.15,1.3,,,
1991-03-11,2.49,24,0.95,2.7,,,
1991-03-12,0,27,2.45,4.2,,,
1991-03-13,0,18,2.86,2.2,,,
1991-03-14,0,21,2.52,0.3,,,
1991-03-15,0,11,1.65,-1.2,,,
1991-03-16,0,16,2.37,1.1,,,
1991-03-17,0,20,2.68,1.9,,,
1991-03-18,0,21,3.18,2.9,,,
1991-03-19,0,11,3.83,8.2,,,
1991-03-20,0.29,17,3.4,9.8,,,
1991-03-21,0.97,20,2.1,1.8,,,
1991-03-22,1.75,32,0.97,1.9,,,
1991-03-23,0,23,2.66,8.4,,,
1991-03-24,0,24,2.23,6.1,,,
1991-03-25,1.5,25,1.54,9.9,,,
1991-03-26,7.94,24,1.72,5.1,,,
1991-03-27,1.17,36,1,3.5,,,
1991-03-28,0.01,38,1.52,5,,,
1991-03-29,0,31,1.81,6.1,,,
1991-03-30,0,30,2.66,7.1,,,
1991-03-31,0,30,3.36,1.7,,,
1991-04-01,0,29,2.9,1,,,
1991-04-02,0,29,3.05,2.4,,,
1991-04-03,0,22,4.11,6.2,,,
1991-04-04,0,26,4.31,7.9,,,
1991-04-05,0,20,4.5,8.7,,,
1991-04-06,0,19,2.5,10.9,,,
1991-04-07,0,26,2.14,7.5,,,
1991-04-08,0,25,2.96,9.7,,,
1991-04-09,0,24,2.5,11.4,,,
1991-04-10,0.08,20,1.4,13.7,,,
1991-04-11,0,26,2.74,15.3,,,
1991-04-12,6.02,30,1.85,12.1,,,
1991-04-13,2.24,22,2.04,12.6,,,
1991-04-14,0,29,3.18,11.2,,,
1991-04-15,0,23,4.44,10.1,,,
1991-04-16,0,21,4.25,12.4,,,
1991-04-17,67.7,37,2.72,11.2,,,
1991-04-18,9.52,42.5,2.34,6.1,,,
1991-04-19,0,228,4.08,7.9,,,
1991-04-20,0,113,4.32,9.8,,,
1991-04-21,0.06,70,4.52,11,,,
1991-04-22,0,51,4.51,11.2,,,
1991-04-23,0.13,37,3.53,11.6,,,
1991-04-24,0,27,2.46,14.3,,,
1991-04-25,0,30,4.38,14.7,,,
1991-04-26,0,25,3.81,12.2,,,
1991-04-27,0,22,4.22,11.4,,,
1991-04-28,3.84,18,5.21,13.7,,,
1991-04-29,3.46,32,2.18,11.6,,,
1991-04-30,1.17,29,5.23,12,,,
1991-05-01,0.06,12,5.54,10.4,,,
1991-05-02,0.01,16,3.06,8.6,,,
1991-05-03,0.01,15,3.72,8.6,,,
1991-05-04,0,9,4.22,9.7,,,
1991-05-05,0,15,4.85,12.1,,,
1991-05-06,1.53,14,1.87,9.6,,,
1991-05-07,1.53,14,2.42,14.2,,,
1991-05-08,1.23,13,3.21,14.4,,,
1991-05-09,0.3,13,5.48,14.8,,,
1991-05-10,1.21,9,6.65,15.9,,,
1991-05-11,0.34,12,4.18,15.8,,,
1991-05-12,0,9,4.9,16.1,,,
1991-05-13,0,12,5.24,15.9,,,
1991-05-14,0.16,6,5.52,16.4,,,
1991-05-15,3.04,7,4.16,17.8,,,
1991-05-16,0.45,5,5.39,14.3,,,
1991-05-17,0,14,5.58,15.4,,,
1991-05-18,0.04,9,7.53,17.3,,,
1991-05-19,0.05,10,3.83,19.1,,,
1991-05-20,0,5,3.96,17.3,,,
1991-05-21,0,12,4.19,17.7,,,
1991-05-22,0,6,5.73,20.4,,,
1991-05-23,0,8,3,17.7,,,
1991-05-24,14.42,16,2.15,15.3,,,
1991-05-25,42.44,15,1.83,14.8,,,
1991-05-26,22.33,62,1.79,12.1,,,
1991-05-27,0.04,117,4.08,12.3,,,
1991-05-28,0,63,4.61,11.2,,,
1991-05-29,0,42.5,4.28,14,,,
1991-05-30,0,34,3.54,14.8,,,
1991-05-31,0,24,4.52,16.6,,,
1991-06-01,0.24,20,2.49,17.3,,,
1991-06-02,1.12,25,2.35,20.1,,,
1991-06-03,2.85,23,1.99,16.2,,,
1991-06-04,0.07,16,5.18,19.6,,,
1991-06-05,0,18,5.57,20.7,,,
1991-06-06,0,13,5.58,20.4,,,
1991-06-07,0,6,5.09,19.5,,,
1991-06-08,11.17,8,4.36,20,,,
1991-06-09,34.44,39,2.17,20.1,,,
1991-06-10,0,51,5.36,23.6,,,
1991-06-11,22.1,46,5.53,22.5,,,
1991-06-12,2.87,66,6.62,23.4,,,
1991-06-13,0,74,5.63,22.2,,,
1991-06-14,0,47,5.25,21.4,,,
1991-06-15,0,50,2.33,19.3,,,
1991-06-16,0,22,3.72,18,,,
1991-06-17,0.29,27,5.54,21.9,,,
1991-06-18,0.11,22,4.92,20.9,,,
1991-06-19,1.85,15,2.6,20.3,,,
1991-06-20,0,12,4.66,21,,,
1991-06-21,0.28,15,5.63,21.6,,,
1991-06-22,2.17,9,5.38,21.2,,,
1991-06-23,0.01,7,2.87,20.5,,,
1991-06-24,0,11,4.25,20.3,,,
1991-06-25,0,13,3.94,21,,,
1991-06-26,0,8,4.67,22.8,,,
1991-06-27,0,7,4.8,22.9,,,
1991-06-28,2.74,10,5.53,24.5,,,
1991-06-29,4.71,10,3.4,23.5,,,
1991-06-30,4.98,10,3.47,22.4,,,
1991-07-01,13.94,36,2.38,22.5,,,
1991-07-02,0,38,2.35,21.3,,,
1991-07-03,0,13,2.84,23,,,
1991-07-04,0.07,18,2.29,20.9,,,
1991-07-05,0,15,5.17,22.2,,,
1991-07-06,5.9,7,5.24,23.9,,,
1991-07-07,34.48,24,2.26,19.2,,,
1991-07-08,1.03,36,2.81,19.9,,,
1991-07-09,10.54,44,2.49,20,,,
1991-07-10,3.6,43,2.35,22,,,
1991-07-11,19.59,41,2.58,21.2,,,
1991-07-12,8.29,88,2.26,18.6,,,
1991-07-13,0,85,4.36,20.9,,,
1991-07-14,0.21,61,4.15,23.2,,,
1991-07-15,30.9,59,2.67,22.2,,,
1991-07-16,31.04,138,4.74,23.6,,,
1991-07-17,14.1,394,2.68,22.6,,,
1991-07-18,4.63,255.5,2.14,20.9,,,
1991-07-19,12.19,145,3.63,21.6,,,
1991-07-20,30.53,261,4.38,22.2,,,
1991-07-21,16.4,371,3.33,23.4,,,
1991-07-22,3.07,240,6.13,24.9,,,
1991-07-23,13.89,144,5.52,24.9,,,
1991-07-24,21.15,175,3.89,24.4,,,
1991-07-25,13.26,294,4.17,23.3,,,
1991-07-26,0.54,264,6.37,24.5,,,
1991-07-27,0.18,153,5.64,25,,,
1991-07-28,2.45,103,3.77,24,,,
1991-07-29,27.75,79,2.65,23.6,,,
1991-07-30,1.03,196,4.11,24.3,,,
1991-07-31,2.49,133,2.47,23.3,,,
1991-08-01,7.3,89,3.69,24.6,,,
1991-08-02,7.95,67,3.83,24.2,,,
1991-08-03,1.43,80,2.73,22.7,,,
1991-08-04,0.85,72,2.26,20.8,,,
1991-08-05,0.5,43,2.61,21.1,,,
1991-08-06,2.13,54,3.3,20.5,,,
1991-08-07,0.24,41,4.82,20.7,,,
1991-08-08,1.37,31,4.24,21.2,,,
1991-08-09,12.16,40,2.04,18.5,,,
1991-08-10,4.08,85,2.19,20.5,,,
1991-08-11,0.11,59,2.86,21.7,,,
1991-08-12,0,34,3.11,22.6,,,
1991-08-13,0,12,4.53,24.1,,,
1991-08-14,0,26,3.9,23.5,,,
1991-08-15,0,21,3.93,23.6,,,
1991-08-16,0,16,4.44,23.6,,,
1991-08-17,1.42,16,3.73,21.8,,,
1991-08-18,0,17,3.44,22.7,,,
1991-08-19,0,12,4.59,24.5,,,
1991-08-20,0.79,9,5.12,24.2,,,
1991-08-21,8.41,13,3.49,22.5,,,
1991-08-22,45.26,20,2.14,22.5,,,
1991-08-23,59.12,334,2.12,21.3,,,
1991-08-24,2.89,733,2.57,23.4,,,
1991-08-25,4.51,208,3.51,24.7,,,
1991-08-26,0.12,98,4.88,19.1,,,
1991-08-27,0.08,58,5.67,17.1,,,
1991-08-28,4.12,40,4.83,17.8,,,
1991-08-29,8.08,43,1.92,19.6,,,
1991-08-30,0.09,41,2.55,24,,,
1991-08-31,0.29,30,3.58,22.2,,,
1991-09-01,0,31,4.38,22.8,,,
1991-09-02,0.02,19,3.87,22.5,,,
1991-09-03,0.74,24,3.56,21.7,,,
1991-09-04,13.76,19,2.82,22.8,,,
1991-09-05,14.29,94,3.13,22.4,,,
1991-09-06,14.36,107,2.28,19.8,,,
1991-09-07,1.02,71,4.02,20.6,,,
1991-09-08,0,36,3.38,20.6,,,
1991-09-09,0,35,3.92,20.1,,,
1991-09-10,0,35,3.88,20.7,,,
1991-09-11,0.01,25,3.64,20,,,
1991-09-12,0.11,22,2.34,19,,,
1991-09-13,0.42,25,3.82,19.9,,,
1991-09-14,0.42,25,3.22,17.1,,,
1991-09-15,0,19,4.38,16.6,,,
1991-09-16,0,19,4.32,15.6,,,
1991-09-17,0,9,3.93,16.3,,,
1991-09-18,0.01,17,2.4,18.2,,,
1991-09-19,0.01,22,3.55,17.9,,,
1991-09-20,1.87,21,3.79,14.7,,,
1991-09-21,0,4,2.76,15.4,,,
1991-09-22,0,4,3.01,16.7,,,
1991-09-23,0,14,2.27,15.4,,,
1991-09-24,0.08,10,2.63,16.4,,,
1991-09-25,1.43,5,2.04,15.4,,,
1991-09-26,50.17,22,1.88,16.1,,,
1991-09-27,66.2,367,1.86,16.8,,,
1991-09-28,0,239,3.61,15.3,,,
1991-09-29,0,150,3.12,14,,,
1991-09-30,0,84,1.57,12.9,,,
1991-10-01,0,60,3.23,17.6,,,
1991-10-02,0,46,3.77,17.9,,,
1991-10-03,0,39,3,16.9,,,
1991-10-04,0.01,30,3.32,14.3,,,
1991-10-05,0.1,28,2.95,12.6,,,
1991-10-06,0.08,20,2.45,13.8,,,
1991-10-07,0,23,3.43,12.4,,,
1991-10-08,0,17,3.23,11.9,,,
1991-10-09,0,18,4.29,13.7,,,
1991-10-10,0,19,4.36,13.6,,,
1991-10-11,0,16,4.17,13.1,,,
1991-10-12,0.13,10,4.13,13,,,
1991-10-13,0.1,14,2.97,13,,,
1991-10-14,0.32,9,3.93,9.4,,,
1991-10-15,0.05,18,2.43,7.4,,,
1991-10-16,2.37,8,2.36,10.2,,,
1991-10-17,0.44,14,3.77,11.2,,,
1991-10-18,0.09,12,3.4,10.8,,,
1991-10-19,0,15,3.01,7.9,,,
1991-10-20,0,8,2.77,6.1,,,
1991-10-21,0,9,2.45,7.3,,,
1991-10-22,0,9,2.54,7.5,,,
1991-10-23,0,5,2.36,6.2,,,
1991-10-24,0,12,1.54,7.7,,,
1991-10-25,0,9,2.34,11.7,,,
1991-10-26,0.85,11,2.25,12.2,,,
1991-10-27,3.22,6,2.93,10,,,
1991-10-28,0,4,2.73,8.4,,,
1991-10-29,0,10,2.68,8,,,
1991-10-30,0,11,2.47,9.3,,,
1991-10-31,0,13,2.16,9.9,,,
1991-11-01,0,10,1.61,9.7,,,
1991-11-02,0,6,2.11,8.8,,,
1991-11-03,0.03,5,2.74,8.6,,,
1991-11-04,0,11,2.36,2.6,,,
1991-11-05,0,8,1.9,4.3,,,
1991-11-06,0.08,10,1.65,7.4,,,
1991-11-07,0.01,7,1.48,6.9,,,
1991-11-08,0.14,6,2.51,6.9,,,
1991-11-09,0,6,2.41,4.1,,,
1991-11-10,0,7,1.96,3.8,,,
1991-11-11,0,3,1.87,1.2,,,
1991-11-12,0,11,1.74,3.4,,,
1991-11-13,0,9,1.89,6,,,
1991-11-14,0.03,3,2.28,3.6,,,
1991-11-15,0,8,2.17,1.6,,,
1991-11-16,0,6,1.94,0.9,,,
1991-11-17,0,6,1.58,4.3,,,
1991-11-18,1.89,6,1.76,3,,,
1991-11-19,0.94,6,2.02,2.9,,,
1991-11-20,0,10,2.01,2.9,,,
1991-11-21,0,7,1.69,2.7,,,
1991-11-22,0.05,6,1.52,4.3,,,
1991-11-23,0.05,3,1.09,6.8,,,
1991-11-24,0,14,1.73,1.8,,,
1991-11-25,0,3,1.08,0.6,,,
1991-11-26,0,8,1.63,4.7,,,
1991-11-27,0.01,3,1.6,3.8,,,
1991-11-28,0.05,8,0.9,3.4,,,
1991-11-29,0,7,1.16,3.8,,,
1991-11-30,0,7,1.53,3.5,,,
1991-12-01,0.15,7,1.35,2.3,,,
1991-12-02,0,3,0.94,4.2,,,
1991-12-03,0,7,1.64,2.3,,,
1991-12-04,0,5,1.92,0.7,,,
1991-12-05,0,12,1.87,2.2,,,
1991-12-06,0,5,1.78,3.3,,,
1991-12-07,2.14,5,1.14,6.4,,,
1991-12-08,5.74,5,1.05,2.9,,,
1991-12-09,0.09,5,1.62,-1.6,,,
1991-12-10,2.38,12,1.16,-2.2,,,
1991-12-11,0.18,20,1.56,-2.7,,,
1991-12-12,0,5,1.37,-7.2,,,
1991-12-13,0,4,1.34,-5.2,,,
1991-12-14,0,5,1.32,2.8,,,
1991-12-15,0,3,1.19,3,,,
1991-12-16,1.73,6,1.29,3.7,,,
1991-12-17,3.24,6,1.1,3.9,,,
1991-12-18,0.18,3.8,0.92,3.9,,,
1991-12-19,0.19,5,0.97,2.3,,,
1991-12-20,0.1,3.5,0.72,4.1,,,
1991-12-21,1.38,9,1.23,2.3,,,
1991-12-22,0.07,9,1.05,3.9,,,
1991-12-23,0.06,5,1.03,7.5,,,
1991-12-24,6.62,5,0.74,6.5,,,
1991-12-25,12.09,16,0.82,3.7,,,
1991-12-26,3.2,5,0.79,2.7,,,
1991-12-27,3.9,13,1,1.5,,,
1991-12-28,0.08,4,1.43,-4.7,,,
1991-12-29,0,8,1.39,-7.6,,,
1991-12-30,0.11,7,1.52,-6.8,,,
1991-12-31,0,4,1.11,-4.9,,,
1992-01-01,0,11,0.98,0.6,,,
1992-01-02,0,2,1.38,-1.3,,,
1992-01-03,0,6,1.61,-2,,,
1992-01-04,0,6,1.6,-4.6,,,
1992-01-05,0.74,6,1.27,-2.7,,,
1992-01-06,3.05,6,0.63,3,,,
1992-01-07,0.69,15,1.36,1.3,,,
1992-01-08,0,5,1.19,0.2,,,
1992-01-09,1.47,7,1.56,0.8,,,
1992-01-10,0.29,13,1.1,0.3,,,
1992-01-11,0,4,1.96,-1.6,,,
1992-01-12,2.11,16,1.78,-0.8,,,
1992-01-13,2.87,8,1.19,0.3,,,
1992-01-14,0.35,4,0.88,-1.8,,,
1992-01-15,0.34,6,1.19,-3.4,,,
1992-01-16,0.68,5,1.32,-2.1,,,
1992-01-17,0,6,1.54,-4.8,,,
1992-01-18,0,6,1.59,-7.4,,,
1992-01-19,0,6,1.48,-7.1,,,
1992-01-20,0,6,1.54,-5.4,,,
1992-01-21,0.02,2,1.83,-2.3,,,
1992-01-22,0.01,17,1.52,-1.7,,,
1992-01-23,0,4,1.52,-4.8,,,
1992-01-24,0,6,1.21,-4.8,,,
1992-01-25,0.02,8,1.3,-0.6,,,
1992-01-26,0,2,1.8,-2.5,,,
1992-01-27,0,8,2.01,1.6,,,
1992-01-28,0.13,13,1.7,-2,,,
1992-01-29,0.35,4,1.51,2.2,,,
1992-01-30,0.87,10,1.45,0.3,,,
1992-01-31,8.64,7.5,0.73,-2.1,,,
1992-02-01,0.42,8,1.35,-4.3,,,
1992-02-02,1.3,8,1.09,-4.4,,,
1992-02-03,1.65,10,0.65,0.2,,,
1992-02-04,0,3,1.52,-1.6,,,
1992-02-05,0,9.2,1.14,-1.6,,,
1992-02-06,0.05,4.5,1.79,-3.6,,,
1992-02-07,0,10,1.54,-4.4,,,
1992-02-08,0,7.1,1.65,-5.1,,,
1992-02-09,0,9,1.61,-5.2,,,
1992-02-10,0,2,1.7,-1.9,,,
1992-02-11,0,9.1,1.51,-3.8,,,
1992-02-12,0.31,4,1.87,-3,,,
1992-02-13,0.07,10,1.93,-1.4,,,
1992-02-14,0,9,1.86,-1.9,,,
1992-02-15,0.05,4.7,1.84,-0.6,,,
1992-02-16,0,6,1.99,-3.7,,,
1992-02-17,0,3.3,1.81,-4.8,,,
1992-02-18,0,6,2.12,-2,,,
1992-02-19,0,6,2.05,-4.8,,,
1992-02-20,0,4.6,1.93,-6.4,,,
1992-02-21,0,1,1.84,-5.1,,,
1992-02-22,0.31,10,1.65,-3.7,,,
1992-02-23,0.06,7.6,1.99,-0.2,,,
1992-02-24,0,2.3,2.16,-0.6,,,
1992-02-25,0,6.6,1.96,0.4,,,
1992-02-26,0,3.4,2.74,2.1,,,
1992-02-27,0,6.9,3.2,6.5,,,
1992-02-28,0.65,3,1.58,7.7,,,
1992-02-29,2.4,12.2,1.71,12,,,
1992-03-01,0.95,39.4,1.62,5.9,,,
1992-03-02,0.24,39,1.79,2,,,
1992-03-03,0.05,28,1.75,0.9,,,
1992-03-04,2.77,26.8,1.86,1.8,,,
1992-03-05,5.41,22,0.77,1.1,,,
1992-03-06,2.33,21,1.59,-2,,,
1992-03-07,0,18,2.2,-1.8,,,
1992-03-08,0,8,2.35,2.7,,,
1992-03-09,0,16,2.52,3.5,,,
1992-03-10,0,15,2.34,3.4,,,
1992-03-11,0,13,2.6,4.1,,,
1992-03-12,0,21,3.24,5.2,,,
1992-03-13,0,17,3.01,6.2,,,
1992-03-14,0,17,2.45,7,,,
1992-03-15,0.04,21,1.99,10.1,,,
1992-03-16,0.39,20,1.66,3,,,
1992-03-17,3.47,19,1.78,1.7,,,
1992-03-18,0.81,23,1.11,3.3,,,
1992-03-19,0.37,16,2.19,6.1,,,
1992-03-20,3.46,18,1.42,3.5,,,
1992-03-21,2.52,18,1.25,3.9,,,
1992-03-22,2.86,16,1.69,5.4,,,
1992-03-23,3.74,26,1.19,4.3,,,
1992-03-24,1.08,22,1.3,5.8,,,
1992-03-25,0,25,2.69,8.2,,,
1992-03-26,0,28,2.21,9.3,,,
1992-03-27,0.29,25.3,2.81,7.2,,,
1992-03-28,0,26.8,1.98,5.9,,,
1992-03-29,0,21,2.21,9.2,,,
1992-03-30,0,22,2.66,8.9,,,
1992-03-31,0,18.4,2.79,10,,,
1992-04-01,0.12,23,2.59,13,,,
1992-04-02,0.12,21.8,3.39,9.9,,,
1992-04-03,0,20.1,2.54,9.8,,,
1992-04-04,0,16,1.79,10.5,,,
1992-04-05,0.06,15.8,3.27,12,,,
1992-04-06,0.02,16.9,1.87,9.6,,,
1992-04-07,0.02,15,1.68,7.6,,,
1992-04-08,5.24,13.7,3.54,12.6,,,
1992-04-09,18.81,23.2,1.71,11.9,,,
1992-04-10,6.76,32,1.45,7.3,,,
1992-04-11,5.47,52.2,1.97,6.4,,,
1992-04-12,0.13,51,3.39,3.8,,,
1992-04-13,0,43.2,2.45,5.5,,,
1992-04-14,3.72,33,2.89,6.9,,,
1992-04-15,1.32,31.8,2.69,5.7,,,
1992-04-16,0.02,31,2.49,4.9,,,
1992-04-17,0.48,22.5,4.13,8.7,,,
1992-04-18,3.87,22.2,2.78,9.5,,,
1992-04-19,0.65,25,4.63,9.7,,,
1992-04-20,0,20.2,4.81,12.1,,,
1992-04-21,11.25,19,4.83,13,,,
1992-04-22,0,25,5.44,13,,,
1992-04-23,0.01,18.4,5.88,12.9,,,
1992-04-24,0.08,18.7,5.57,11.9,,,
1992-04-25,0,15,4.41,10.4,,,
1992-04-26,0.06,19,5.56,14.2,,,
1992-04-27,0,11.9,5.97,14.9,,,
1992-04-28,0.2,8.8,4.91,12.8,,,
1992-04-29,7.02,8.9,3.68,11.4,,,
1992-04-30,1.59,25,1.7,8.3,,,
1992-05-01,0,7.7,3.36,11.6,,,
1992-05-02,0,12.4,4.86,12.7,,,
1992-05-03,0,9.1,5.85,15.4,,,
1992-05-04,0,12.5,4.42,16.3,,,
1992-05-05,0,9.3,4.17,14.5,,,
1992-05-06,10.02,12.6,2.1,11.5,,,
1992-05-07,36.36,10.7,2.06,14.5,,,
1992-05-08,7.27,155,2.52,15.4,,,
1992-05-09,0,129.5,5.42,12.1,,,
1992-05-10,0,70.9,4.06,9.8,,,
1992-05-11,0.8,48,3.96,9.9,,,
1992-05-12,3.4,35.5,3.43,12.9,,,
1992-05-13,8.05,35,2.04,13.3,,,
1992-05-14,0,35,4,14.6,,,
1992-05-15,0,31.4,2.07,11.9,,,
1992-05-16,2.69,28.4,3.07,12.8,,,
1992-05-17,0,22,3.21,14,,,
1992-05-18,0.06,18.7,4.8,14.4,,,
1992-05-19,0,20.1,5.63,16.7,,,
1992-05-20,0,17.8,6.47,16.9,,,
1992-05-21,0,19.3,6.56,17.5,,,
1992-05-22,0.04,14.3,4.79,16.9,,,
1992-05-23,1.48,10,4.18,13.9,,,
1992-05-24,1.86,13.8,3.67,10.9,,,
1992-05-25,0.27,16.5,3.15,9.4,,,
1992-05-26,1.53,11,3.29,8.8,,,
1992-05-27,0.26,13.1,3.24,10.7,,,
1992-05-28,0.04,8,4.28,13.9,,,
1992-05-29,0.09,13,2.76,15.1,,,
1992-05-30,0,7,4.06,16.2,,,
1992-05-31,0,12.8,3.98,17.5,,,
1992-06-01,0,11.4,5.01,21.5,,,
1992-06-02,0,9.7,6.32,21.5,,,
1992-06-03,0,8,5.51,20.7,,,
1992-06-04,3.02,5,2.91,17.7,,,
1992-06-05,0,15.1,5.06,21.4,,,
1992-06-06,2.51,5.1,3.58,19.4,,,
1992-06-07,1.22,5,3.86,16.2,,,
1992-06-08,0.13,17.6,5.64,14.2,,,
1992-06-09,0.05,10.4,5.57,18.2,,,
1992-06-10,0.73,4.3,5.22,18.6,,,
1992-06-11,0.01,10.4,5.17,15.4,,,
1992-06-12,0,11.3,4.14,18,,,
1992-06-13,0.18,10,2.76,17.9,,,
1992-06-14,0,10.6,3.96,19.2,,,
1992-06-15,0.17,6.8,4.04,18.4,,,
1992-06-16,1.86,7,4.47,19.7,,,
1992-06-17,3.2,8,3.28,19.3,,,
1992-06-18,4.38,10.9,3.09,17.1,,,
1992-06-19,4.7,15.7,2.33,15.2,,,
1992-06-20,0.32,13.2,4.63,16.1,,,
1992-06-21,0.01,10.2,4.16,19,,,
1992-06-22,0.08,10,4.17,19.1,,,
1992-06-23,0.12,6,2.42,16.5,,,
1992-06-24,0,8.5,4.54,17.4,,,
1992-06-25,6.97,8,4.85,18.3,,,
1992-06-26,0,3.8,4.65,19.9,,,
1992-06-27,0.09,4,4.74,19.5,,,
1992-06-28,0.63,12,4.2,20.1,,,
1992-06-29,6.82,8.4,4.21,22.7,,,
1992-06-30,1.79,5.7,3.25,22.3,,,
1992-07-01,0,7,6.25,21.5,,,
1992-07-02,16.54,7.8,5.67,20.6,,,
1992-07-03,1.05,13.2,4.73,21.3,,,
1992-07-04,0.71,16.3,4.96,23.5,,,
1992-07-05,0.13,11.8,4.18,22.2,,,
1992-07-06,0,7.3,5.07,21.3,,,
1992-07-07,1.73,7,5.71,21.9,,,
1992-07-08,0,7,6.93,24.3,,,
1992-07-09,0.36,11.8,4.18,22.1,,,
1992-07-10,45.85,23,3.48,23.3,,,
1992-07-11,1.42,43.6,4.8,21.5,,,
1992-07-12,18.85,43.4,2.25,19.9,,,
1992-07-13,4.85,52,3.6,22.3,,,
1992-07-14,11.37,53,3.91,22.7,,,
1992-07-15,31.68,105.6,3.17,21.8,,,
1992-07-16,14.51,174,2.27,21.3,,,
1992-07-17,36.77,255.5,2.38,20.7,,,
1992-07-18,0.23,368.2,4.99,23,,,
1992-07-19,0,133.1,6.13,24.4,,,
1992-07-20,0,76.9,5.55,25.2,,,
1992-07-21,0,56.5,6.41,26.8,,,
1992-07-22,1.84,44,6.56,27,,,
1992-07-23,0,24.4,5.83,25.5,,,
1992-07-24,0,26.4,5.58,24.5,,,
1992-07-25,0,19,6.08,26,,,
1992-07-26,0,19.5,6.55,26.3,,,
1992-07-27,0.01,17.5,6.44,24.6,,,
1992-07-28,0,15,6.28,27.7,,,
1992-07-29,0,16,6.43,27.5,,,
1992-07-30,21.89,13.9,6.45,26.7,,,
1992-07-31,0.98,27,6.37,26.5,,,
1992-08-01,0.52,44,4.5,24.4,,,
1992-08-02,0.5,24.7,4.37,23.2,,,
1992-08-03,0.03,22.7,5.61,20.6,,,
1992-08-04,0.5,16,5.49,20.7,,,
1992-08-05,4.15,19,2.21,21.6,,,
1992-08-06,1.9,21.7,3.79,22.9,,,
1992-08-07,6.73,13,4.02,24.2,,,
1992-08-08,1.79,19.5,3.21,23.1,,,
1992-08-09,0.14,15.3,3.31,21.7,,,
1992-08-10,0.87,10,4.23,24.3,,,
1992-08-11,8.82,16.3,2.35,22.7,,,
1992-08-12,6.69,18.5,2.05,21.9,,,
1992-08-13,3.91,18,3.86,22.9,,,
1992-08-14,11.47,17.3,1.97,19.7,,,
1992-08-15,2.37,19.1,1.99,20.2,,,
1992-08-16,0.95,19,2.39,21.9,,,
1992-08-17,0.3,23.1,3.1,22.2,,,
1992-08-18,6.6,22.9,2.19,20.5,,,
1992-08-19,4.16,42.5,2.32,22.8,,,
1992-08-20,1.87,103.7,3.46,22.9,,,
1992-08-21,1.91,77.5,2.54,22.4,,,
1992-08-22,0.3,55,4.4,24.5,,,
1992-08-23,0.77,38.4,2.99,25,,,
1992-08-24,43.26,36,2.99,24.5,,,
1992-08-25,14.08,157,2.14,19.1,,,
1992-08-26,8.25,198,1.92,20.8,,,
1992-08-27,2.29,100.6,3.03,22.7,,,
1992-08-28,0.07,89,3.56,24.9,,,
1992-08-29,0.25,64.3,3.75,25,,,
1992-08-30,0,44.9,4.46,24.7,,,
1992-08-31,0.14,36.1,2.21,24.1,,,
1992-09-01,1.66,29.1,2.47,23.4,,,
1992-09-02,27.15,29.6,3.58,25.7,,,
1992-09-03,2.52,52,3.94,25.1,,,
1992-09-04,0.25,87.4,5.2,23.9,,,
1992-09-05,0,56.5,3.85,22.5,,,
1992-09-06,0,42.3,4.28,23,,,
1992-09-07,6.08,37,3.32,20.6,,,
1992-09-08,2.35,21.8,2,21.8,,,
1992-09-09,0.88,25,1.94,18.1,,,
1992-09-10,0.05,26.1,4.1,18.1,,,
1992-09-11,0.34,25,3.75,18.5,,,
1992-09-12,3.22,12.3,2.88,17.1,,,
1992-09-13,3.75,25,1.62,16.8,,,
1992-09-14,0.1,13.5,2.23,20.4,,,
1992-09-15,0,21,3.97,19.1,,,
1992-09-16,0.01,7.9,4.45,18.9,,,
1992-09-17,0.17,14.4,3.95,17.6,,,
1992-09-18,2.2,14.2,2.24,17.1,,,
1992-09-19,0.06,13,3.45,17.2,,,
1992-09-20,0,12,2.86,16.9,,,
1992-09-21,0,7,3.44,16.2,,,
1992-09-22,0,11,4.21,15.1,,,
1992-09-23,2.75,10.3,1.84,16.5,,,
1992-09-24,87.09,42.6,1.6,20.4,,,
1992-09-25,0.89,499.5,2.25,18.4,,,
1992-09-26,0.08,166.2,3.17,13.6,,,
1992-09-27,0.06,90,3.34,11.9,,,
1992-09-28,7.51,47.4,1.89,11.9,,,
1992-09-29,9.7,61.1,2.42,15.6,,,
1992-09-30,0,60,3.34,15.3,,,
1992-10-01,0,38.1,2.79,15.5,,,
1992-10-02,0,36.8,3.22,16.6,,,
1992-10-03,3.15,26,2.17,15.4,,,
1992-10-04,4.5,29.8,1.39,13.4,,,
1992-10-05,0.9,32.5,1.86,9.4,,,
1992-10-06,0.06,21.2,3.06,9.9,,,
1992-10-07,0.01,14.5,2.05,12.7,,,
1992-10-08,0.77,20.5,2.28,13.1,,,
1992-10-09,0,21.8,2.94,12.2,,,
1992-10-10,0.01,12.3,2.47,10.8,,,
1992-10-11,0.07,12.4,2.73,12.8,,,
1992-10-12,0,13.1,2.75,12.6,,,
1992-10-13,0.02,13,2.81,12.7,,,
1992-10-14,0.14,9.2,2.63,11.9,,,
1992-10-15,0,20,2.82,14.6,,,
1992-10-16,0.18,7.9,2.25,14,,,
1992-10-17,0.14,8.8,2.57,14.4,,,
1992-10-18,1.76,13,1.94,12.8,,,
1992-10-19,0,8.7,2.75,11.6,,,
1992-10-20,0,8.8,2.96,11.3,,,
